feature,label
N R L N T F A N F P S S S L V S A S T L A R A G F L Y T G E G D T V R C F S C H A A V D R W Q Y G D S A I G R H R K V S P N C R F I N G F Y F E N S A T Q P T N P,0
N I S P S H S R P S G G S D K L S S P M K P M P G T P P S S K A K S P I G S G G Q H L S G S G S N S T T K S S S G L V S S G S L T Q K P N S S S S S S S S S S S S,0
E Y C F D V D S D M V N E F K L E L V E K L F A E D T E A K N P F S T Q D T D L D L E M L A P Y I P M D D D F Q L R S F D Q L S P L E N S S T S P Q S A S T N T V,0
G R K A S G S S P T S P I N A D K V E N E D A F L E E V A E E K P H V K P Y F T K T I L D M E V V E G S A A R F D C K I E G Y P D P E V M W Y K D D Q P V K E S R,0
E A L Q D I I L G M L K K D P G H R L M L H E V K V H T W V T R D G T V P M S S E Q E N C H L V T V T E E E I E N C V R V I P R L D T L I L V K A M G H R K R F G,0
L R G L S P R E S S L A L N Y A A G P R G I I D L S Q V P H L P V L V P P T P G T P A T T M D R L T Y L P T A P Q H F S S R L S S S P L S P G G P T H L T K P T A,0
Y G S I I D R D D R D E R E S R S R R R D S D Y K R S S D D R R G D R Y D D Y R D Y D S P E R E R E R R N S D R S E D G Y H S D G D Y G E H D Y R H D I S D E R E,0
V L G H S I T D V T F L K R H F H M D Y G T G F Y K P V M A S K T L E A I L S F A R R G T I Q E K L I S V A G L A V H S G P D E Y R R L F E P F Q G L F E I P S Y,0
L N G S E A A T P R D S P R P G K P D E R D I W P P A Q A P T S S Q E L A G A P E P Q G S C A Q G G R V A P G Q R P A Q G A T G T D L D F D L S S D S E S S S E S,0
T E G R P L L M V F E Y M R H G D L N R F L R S H G P D A K L L A G G E D V A P G P L G L G Q L L A V A S Q V A A G M V Y L A G L H F V H R D L A T R N C L V G Q,0
N Q A G G E A P Q P G D N S T V Q P A A A V V F A C P G A N Q G Q Q L A D I G A P Q P A P A A A P A R R T R K P L Q P E S V R R G S K R V A A N G G A Q R G W Q R,0
C V F A Y V G C Y N K R A Y W V P R A S A D I G S G H T G I T G D N V E T L N E D L L E I L S R E R V N I N I V G D F H L N E E V A I I L A S F S A S T S A F I D,0
N R F L P D N E A A Q A L G K S C W E A L V S P L V Q N V T S P D E D G I S P M G W L L D Q Y L E S R D A A Y N P Q S R A A A F S S R V R R L T N L L V H V E P C,0
D I A L M K I T P P V T C G H F I G P G C L P Q F R A G P P R V P Q T C W V A G W G F L Q E N A R R T S P M L Q E A R V D L I D L G L C N S T R W Y N G R I R S T,0
A L R R A R R G R R E N V G L Y P A P V P L P Y A S P Y A Y V A S D S E Y S A E C E S L F H S T V V D T S E D E Q S N Y T T N C F G D S E S S V S E G E F V G E S,0
P A S Q A S D E E D A P A T D I Y F P T D E R S W V Y S P L H Y S A Q A P P A S D G E S D T X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,0
R T E D S G L Q T Q V I A A A T Q C A L S T S Q L V A C T K V V A P T I S S P V C Q E Q L V E A G R L V A K A V E G C V S A S Q A A T E D G Q L L R G V G A A A T,0
T S R E T Q D K D I W R E A S S A E S V S Q V T A K E E L L P T A E T K A S F F N L R S P Y N S H M G N N A S R P H S A N G E V Y G L L G S V L T I K K E S E X X,0
T K F V Q K V T I T K E G K K R V A P Q L L T T L S A T P S T S R L A S T Q L Q H T G S S Q L P P Q Q F S Q P I N S L P K G G V P I L I V G N K T K V N H E N D E,0
S A P E L K T G I S D L F A K N D L A V V D V R I G V S R K F G Y V D F E S A E D L E K A L E L T G L K V F G N E I K L E K P K G K D S K K D R D A R T L L A K N,0
R S L G M N A S V T I E G T S A V Y K L P I A P L I M G S H P V D N K W T P S F S S I T S A N S V D L P A C F F L K F P Q P I P V S R A F V Q K L Q N C T G I P L,0
G N E N Y T G I A A R E V A Q A L R S L S Q A A R G V A A N S S D P Q A Q N A M L E C A S D V M D K A N N L I E E A R K A V A K P G D P D S Q Q R L V Q V A K A V,0
G P A G K N G D R G E T G P A G P A G P I G P V G A R G P A G P Q G P R G D K G E T G E Q G D R G I K G H R G F S G L Q G P P G P P G S P G E Q G P S G A S G P A,0
E D D A Q L Q L A L S L S R E E H D K E E R I R R G D D L R L Q M A I E E S K R E T A G Q E E S S L M D L A D V F T A P A A A P A T D P W G A P V S M A A A L P T,0
X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R F R P G T V A L R E I R K Y Q K S T E,0
M R A L V A Q L K S E S E D L Q Q V I A S V L R N L S W R A D V N S K K T L R E V G S V K A L M E C A L E V K K E S T L K S V L S A L W N L S A H C T E N K A D I,0
D S R G L E T D E R K R L Y I F V P D P T V G F L P N D A E E L F I F L T E I T E I T I P C R V T D P Q L V V T L H E K K G D V A L P V P Y D H Q R G F S G I F E,0
W C P M R P K K E A M K V S S Q P C T K I E S S S V L S K P C S V T V A S E A S K K K V D V I D L T I E S S S D E E E D P P A K R K C I F M S E T Q S S P T K G F,0
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M E R D L E R G P P G P P R P P L G P P L S S S I G L A L L L L L L A L L F W L Y I V M S N,0
L P G P Q F V Q L P I S I P E P V L Q D M E D P R R A A S S L T I D K L L L E E E D S D A Y A L N H T L S V E G F X X X X X X X X X X X X X X X X X X X X X X X X,0
Q G I Y V L V M L V L L I L A Y R R R W R R L T V C G G I M F L A C V L V L I V D A V L Q L S P L L G A V T V V S M T L L L L A F V L W L S S P G G L G T L G A A,0
L L L N G S L A E E E V V I R S A N F T D N A K T I I V Q L N Q S V E I N C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G N M R Q A H C N I S R A K W N,0
A V F F F V P L I I S T V C Y V S I I R C L S S S T V A N R S K K S R A L F L S A A V F C I F I I C F G P T N I L L I A H Y S F L S H T S T T E A A Y F A Y L L C,0
S G E E I F A T I I I T G N G G I Q W S R G K H K E S E T L T E Q D L Q L Y C D F P N I I D V S I K Q A N Q E G S N E S R V V T I H K Q D G K N L E I E L S S L R,0
F D S D V F Q T N N N E N P Y T D P A D L I A D A A G S P S S D S P T N H F F H D G V D F N P D L S N S Q S Q S G F G E E Y F D E S S Q S G D N D D F K G F A S Q,0
W A A S P K S F T L D F G D Y Q D G Y Y S V Q T T E G E Q I A Q L I A G Y I D I I L K K K K S K D H F G L E G D E E S T M L E D S V S P K K S T V L Q Q Q Y N R V,0
I A V S I V R A L E H L H S K L S V I H R D V K P S N V L I N K E G H V K M C D F G I S G Y L V D S V A K T M D A G C K P Y M A P E R I N P E L N Q K G Y N V K S,0
P G L L N G C S V P G E K G P I K W V I A D M D K N E Y E K D S P R L T K T N P I L Y Y M L Q K G G G N S V T T Q E T Q D K D I W R E P A S A E S L S Q V T V K E,0
F C A K N I V A P I T F Y Y P D K A E V T Q S C L L L R A H L F V V N R H V A E T D W T A F K L K D V R H E R H T V A L R S V N R S G A K T D L T F I K V T K G P,0
T F G I E K Y I P Y T L Y S V F N P S D H D L V L I R L K K K G D R C A T R S Q F V Q P I C L P E P G S T F P A G H K C Q I A G W G H L D E N V S G Y S S S L R E,0
R S L T P E E S L S C G P V Q S L Q S S P V H V I Q D I H S Y P S S P F S A S G S H T A S P A P L T A P H P A T I V A K S T P Q L D K E V S L R T L A A Q N S Q R,0
Q K S A Y T A Y P K A E P T P V A S S A P P A S S L Y S S P V N S S A P L A E D I D P E L A R Y L N R N Y W E K K Q E E A R K S P T P S A P V P L T E P T A Q P G,0
H P L S H F V N L D N L R A N N T K G S L P I N V I V F D G K S K C D E S A S K S A S V Y Y S Q L M C Q P I L L L D Q A L V S D V G D S T E V S V K M F D A Y V D,0
A R H V G F G G D V T R R K S E L L A G A L A S I L D D E D S V A T A I T A Q V G V E G Q Q N D D V N A A L D G A D I I V D A S A S L L A E R F L S D H N S K A R,0
N P N Y E D L L I R K S N H S F L V Q A G N V Q L R V I G H S M Q N C L L R L K V D T S N P K T P K Y K F V R I Q P G Q T F S V L A C Y N G S P S G V Y Q C A M R,0
A D T R K W F L A N G I N Q N P I G I I E A A V G V S E D L L N L N G M E A K N D E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L,0
G T Y D H D V Y R D E A L N N R F Q I K G V E L K S G Y K D W I L W I S F A I S C F L L C V V L L G F I M W A C Q K G N I R C N I C I X X X X X X X X X X X X X X,0
S L K S G I S L G S P F H L T P D Q E E K P F T S N K G P R I L K P G E K S T L E A K K I E S E N K G I K G G K K V Y K S L I T G K I R S N S E I S S Q M K Q P L,0
V S P Q D F S F S K N G L L S R L L R Q N Q D S Y L A D D S D R S H R N N E M A L L E S K N L C M V P K K R K L Y T E P L E N P F K K M K N N I V D A A N N H S A,0
V L R V P T Q A I R Q G G K V L L V N E E N R L V E R R L E T G L A N W A F T E V T G G L E E G D R V L L S S E A K E I K A G I Q V R E K V A E Q X X X X X X X X,0
E L D T L N N E I V D L Q R E K N N V E Q D L K E K E D T V K Q R T S E V Q D L Q D E V Q R E S I N L Q K L Q A Q K Q Q V Q E L L G E L D E Q K A Q L E E Q L Q E,0
W L L S C F A L L G T A F G C G V P A I Q P V L S G L S R I V N G E D A V P G S W P W Q V S L Q D S T G F H F C G G S L I S E D W V V T A A H C G V R T T H Q V V,0
P D P P H R D R L R S K E E L S Q A E K D L A V L Q D K L R I S T K K L E E Y E T L F K C Q E E T T Q K L V L E Y Q A R L E E G E E R L R R Q Q E D K D I Q M K G,0
L L S S Y F I H R Y H K N S P K P P I A S A E M T F R R P A Q S Y P I S Y S S T N V R R P S L D S M E N Q V S V D T F K I P E D P K W E F P R K N L V L G K T L G,0
T R V D H E T A S V L S S S G T H S A P R R L T S H L G T K V E M V Y S L L S M L G T H D K D D M S R T L L A M S S S Q D S C I S M R Q S G C L P L L I Q L L H G,0
K I V Q L S E I N M D N S P N L A W P L I V T A L R A N S A V K L Q N N E L S P V A L R Q M S C A A G T T Q T A C T D D N A L A Y Y N N S K G G R F V L A L L S D,0
R V H Q A E R F F K M T L F D W D P S Q K F G Y M H K V V L P T E P K G I Y G G L V K S Y A Y M R N G W D V E V T A V G N Q F N G G C L L V A L V P E M G D I S D,0
G R R K I Q I I R I M D D R N K Q G I F T K R K F G L M K K A Y E L S V L C D C E I A L I I F N G S N K L F Q Y A S T D M D K V L L K Y T E Y N E P H E S R T N S,0
I I A G V D Y D F S K R T S A I V S G A W L K R N T G I G N Y T Q I N A A S V G L R H K F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,0
E V E V K E E S A E S A A E M A D D I M E E Q K E P E I N E P K E T E A P Q E I T C I P S V V I E P A S N H E D E H D N D I T I E V T E A V E E K F E T D S T L D,0
S L Q E T K N T L E E Q L K K E T A A K A N L E Q L V F E E K N K A Q R L Q T E L D V S E Q V Q R D F V K L S Q T L Q V Q L E R I R Q A D S L E R I R A I L N D T,0
L E P P C R F V T D T P K G P K V K Y L Y F I K G L N N L N R G M V L G S L A A T V R L Q A G N A T E V P A N S T V L S F C A F A V D P A K A Y K D Y L A S G G Q,0
I C K N V G S P Y T I Y F S R N L F N L Y K R T Y L L V D N T T R T K L I N M F K L W L N P N D T G L P L F E G S A L E K I E Q F L I K A S A L H Q K N L Q A M L,0
S K S H K I L A Q N Y L N K L S V A R K I S T L C L R E F R R G M L K T G R T N I F L K G R K V S K E V L L A L K K T D R N E D S R K R R V E F E R K K E E N E K,0
T A D D D L R P Q K A Q A I L A E Y L D P Q G T L F C N F L D Q G M V T R V K E G P T G S Q D G L F Q P L L Q A T M E H L S Q A P F Q E Y L E S L Y F L R F L Q W,0
D D A Q R D S I K E A T Q A Y R E Q R R S L H D T A R P E R Q E R L A A L R A D Y Q E T L A D T L D P V Q V D A L E A Y L R L T A A P P P P R P E R H D R H H H A,0
W I V L V K A I T S S A G L R K G F F N R L E A F R Q D G T V K G A L V F T G E T V E G I G S V M R S Q Q S L V S L M V E T L V T M N T A R S D L T T L E K N I Q,0
K N H Q V H R L T G G Y E E G G L N L A L A A Q L D L S E N G D K T K N S T T E I A A T A S Y R F G N A V P R I S Y A H G F D F I E R G K K G E N T S Y D Q I I A,0
N S I E E Q I L E S L A W S H D S A L W E A L Q V S A N K V P T C E E V I F P N N F E T G N G G N V Q G H L P L M P M S P L M H P R V K E V R T D S G S L R R D M,0
G E C S P V P M G S F P R R T F V N G S R E S T G Y L E E L E K E R S L L L A D L D K E E K E K D W Y Y A Q L Q N L T K R I D S L P L T E N F S L Q T D M T R R Q,0
H L A C V N C V R W S N N G L Y L A S G G D D K L V M V W K R A A F I G P S T V F G S S S K L A N V E Q W R C V M I L R N H T G D V M D V A W S P H D V W L A S C,0
W Q L P P Q D Q R R L L Q G C W G P L F L L G L A Q D A V T F E V A E A P V P S I L K K I L L E E P S S S G G S G Q L P D R P Q P S L A A V Q W L Q C C L E S F W,0
C E M Y G L T N D H Y S I T L R R Y A G M A L T N L T F G D V A N K A T L C S M K G C M R A L V A Q L K S E S E D L Q Q V I A S V L R N L S W R A D V N S K K T L,0
C P E R M A S C R P I D K F A Q G W G P I T Y A K P A S L D Q R P Y C W H Y A P R P C G I V P A S Q V C G P V Y C F T P S P V V V G T T D R F G V P T Y N W G D N,0
S S D P P N S A S R S A T S G E Q G A E T D P E A E P E L E L S D Y P W F H G T L S R V K A A Q L V L A G G P R N H G L F V I R Q S E T R P G E Y V L T F N F Q G,0
S R T V S D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A S L A A V S Q Q L A P R E G I S Q E A L H T Q M L T A V Q E I S H L I E P L A,0
X X X X X X X X X X X X X X M L S A T P L Y G N V H S W M N S E R V R M C G T S E D R K I P V N D G D A S K A R L E L R E E T P L S H S V V D T S G A H R I D G L,0
T Y L T R E T I F E A S K K V T N S L S N L I S L I G T K S G T Q E R E L Q E K S K D I T K S T T E H R I N N K L K V T D A N T I N Y V T E T N A D T I D K N H A,0
R V K E G N G T G A S S G S G P G S D S K P G K R S R T P S N D G K S K D K P P K R K K A D T E G K S P S H S S S N R P F T P P T S T G G S K S P G S S G R S Q T,0
V G S N K G A I I G L M V G G V V I A T V I V I T L V M L K K K Q Y T S I H H G V V E V D A A V T P E E R H L S K M Q Q N G Y E N P T Y K F F E Q M Q N X X X X X,0
Q P V I H Y H I N N D N R T Y D N R V F D N R V Y D N S Y H E N P E N D A Q S P T S Q T N D L L P R N A N S L L N P Q R A L V Q K V T S V L P H S I S D T V Q T F,0
X X X X X X V L L L S G A L A L T Q T W A G S H S M R Y F F T S V S R P G R G E P R F I A V G Y V D D T Q F V R F D S D A A S Q R M E P R A P W I E Q E G P E Y W,0
A L A L K G E L L L L S L L L L L E P Q I S Q G L V V T P P G P E L V L N V S S T F V L T C S G S A P V V W E R M S Q E P P Q E M A K A Q D G T F S S V L T L T N,0
L V H L K P L R G T A L F V F A P S L V F I A V D N L F G G D G R F P T K V E G R E F T H T E Q R V I T R M L R L A L D A Y R D A W A A I Y K I D V E Y V R S E I,0
D V M Q V H K D S I V G A L L R A A T Y Y F S D L E I A V T H T G K L T W V P N G A P V S A L D N T S N P T A Y H K G P L T R L A L P Y T A P H R V L A T T Y T G,0
A P A D G A D P P P A E E P E A R P D G E G S P G K A R P G T A R R P G A A A S G E R D D R G P P A S V A A L R S N F E R I R K G H G Q P G A D A E K P F Y V N V,0
S A V Y P L L Y R D G E Q T E P S R M G S K S P G N T S Q P P A F F S K L T E S N S A M V K S K K Q E I N K K L N T H N R N E P E Y N I S Q P G T E I F N M P A I,0
D N E Q L N V S T T R P E T I F G D R A I A V S P H D E R Y K K Y V G R F V K H P L I D D L L I P V I C D N A V D R H F G T G V L K I T P M H S I V D Y E I A K R,0
T H N E W I T E K A E A G H T G N Y T C T N R D G L S R S I Y V F V R D P A K L F L V D L P L Y G K E G N D T L V R C P L T D P E V T N Y S L R G C E G K P L P K,0
V S R E D S Q R P G A H L T V K K I F V G G I K E D T E E H H L R D Y F G Q Y G K I E V I E I M T D R G S G K K R G F A F V T F D D H D S V D K I V I Q K Y H T V,0
S L G F L L P N N E M K N M F L T A I I T V I F F T V F V Q G M T I R P L V E L L A V K K K K E S K R S I N E E I H T Q F L D H L L T G I E D I C G H Y G H H H W,0
A F D K S A F T N L K Q L P F F Y Y S D S P C E S H G K Q V V S D I D Y V P L K S A T C I T R C N L G G A V C R H H A N E Y R Q Y L D A Y N M M I S A G F S L W I,0
G L P G V K G H R G Y P G L D G A K G E A G A P G V K G E S G S P G E N G S P G P M G P R G L P G E R G R T G P A G A A G A R G N D G Q P G P A G P P G P V G P A,0
T S S V L Y T A V Q P N E G D N D Y I I P L P D P K P E V A D E G P L E G S P S L A S S T L N E V N T S S T I S C D S P L E P Q D E P E P E P Q L E L Q V E P E P,0
P M G F A Y D T R C F D S T V T E S D I R V E E S I Y Q C C D L A P E A R Q A I R S L T E R L Y I G G P L T N S K G Q N C G Y R R C R A S G V L T T S C G N T L T,0
C G G K A L N V N L P M E R L T F E L G V A I D Q Y M V V F E D V K G T G A E S K D L P S G H G I N N L D S L R D Y L D G S V K V N L E K K H L N K R T Q I F P P,0
R S P A S A A E L H C V A E E R T A A R R S S A S H T H P N T H N F A K S E S S N R T C S M P Y A K V E Y K R S S N D S L N S V T S S D G Y G K R G Q M K P S V E,0
L N L N G M E A K N N E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N K E T A I G D F Q V V Y D L N G S P Y V G Q N H K S F,0
S T V L Q Q Q Y N R V G K V E H G S V A L P A I M R S G A S G P E N F Q V G S M P P A Q Q Q I T S G Q M H R G H M P P L T S A Q Q A L T G T I N S S M Q A V Q A A,0
D I A V A L G I A H K V E S R D Q G G A A G F V T A L T A G A V D Q A A L I A M A V L P V E V H A T F D R D L A T R L A G R A I P D A R K A V I V G G G A I G A H,0
D K A W L L S M I Q S K C S V P F T P I E F H Y E N T R A Q F F V E D A S T A S A L K A V N Y K I L D R E N R R I S I I I N S S A P P H T I L N E L K P E Q V E Q,0
F K S Y L P I A E L A I E N T E R L N Y D T N G T S G T V G A K D V M S K T N E R D E I H T E L P N F Q D S F L I P P G V E T K K I S S S Y S P S A L K S F S Q T,0
E I R P K E V Y L D R K L L T L E D K E L G S G N F G T V K K G Y Y Q M K K V V K T V A V K I L K N E A N D P A L K D E L L A E A N V M Q Q L D N P Y I V R M I G,0
T Q H L R D T G I P S P L A M S F H G F S R S T P E G M K S P N L T P Q D F S V S R N G L L S R L L T Q N H N G Y E I S D P D F T N R N G E S R Q T E T K I H C T,0
T S L T D A S M L S T T P S T L H R N V V S P G I P Q Q P P S T G N A G N G F V N P R A S P S L L G A M G G N V L G K V M P T K S P P P P G G N L V M N S R K P D,0
Q V V A G E F D Q G S D A E S I Q V L K I A K V F K N P K F N M F T I N N D I T L L K L A T P A R F S K T V S A V C L P Q A T D D F P A G T L C V T T G W G L T K,0
T R P L H D A V E N D H L E I V R L L L S Y G A D P T L A T Y S G R T I M K M T H S E L M E K F L T D Y L N D L Q G R S E D D T S G A W E F Y G S S V C E P D D E,0
Y G D P P P G F S D S E M E E L D S A P G S V K Q N G P K A Q P A H S P G D T V Q P L S P A Q G H S A P M R E S Q C E N T T K K E V P V S P G H Q K A P F T K D K,0
E L E L R S L G Y H G S S Y S P E G V E P V S P V S S P S L T H D K G L P K H L E E L D K S H L E G E L R P K Q P G P V K L G G E A A H L P H L R P L P E S Q P S,0
C E I L Y F R R W L Q D N A E N V Y V W K Q G V D V K A M T S N V A S V Q C D N S D K F P V Y K Y P G K G C P T L G D E G D T D L Y D Y Y P E E D T E G D K V R A,0
T T I D E Y S D N N P S F T D D S S G D E S S Y S N C V P I D L S C K H R I E K P E A E R P V S L E N L T Q S L L N T W D P K I P G V D I K E D Q D T S T N S K L,0
V L L I C S S C S S C P L S K I L L A R L F L Y A L A L L L L A S A L I A G G S I L Q T N F K S L S S T E F I P N L F C M L L L I V A G I L F I L A I L T E W G S,0
G G P I Y I I T E Y C R Y G D L V D Y L H R N K H T F L Q R H S N K H C P P S A E L Y S N A L P V G F S L P S H L N L T G E S D G G Y M D M S K D E S I D Y V P M,0
N L Q Q H F E K K R S F A P S T P L T G R R Y L R E K E A V I T P V A S A T Q S V S R L Q S I V A G L K N A P S D Q L I N I F E S C V R N P V E N I M K I L K G I,0
Q K H I Y Y I T G E T K D Q V A N S A F V E R L R K A G L E V I Y M I E P I D E Y C V Q Q L K E F E G K N L V S V T K E G L E L P E D E E E K K N Q E E K K A Q F,0
E N R Y H M R A F N Q A M M E T F R T Y T H L D R Y G R L H V I S S T Q I V F H V R R I L S R A L G I P K S R I R V E K P R I G G G F G A K Q T A V S E V Y P A F,0
A A A S A T Q T I A A A Q H A A A S N K N P A A Q Q Q L V Q S C K V V A D Q I P M L V Q G V R G S Q S Q P D S P S A Q L A L I A A S Q N F L Q P G G K M V A A A K,0
M E T K V I T W G A D T A A C G D I I S G L P V S A R R G G E I L L G P A D S L E G Q G W R L L A P I T A Y S Q Q T R G L L G C I I T S L T G R D K N Q V E G E V,0
